"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep","set","token_size"
"8946","vxio",4,"text-ada-001","Spell vxio backwards. Do it step-by-step and show the last result",2,"

vxio backwards. Do it step-by-step and show","OIXV","VXIOBACKWARDS.DOITSTEPBYSTEPANDSHOW",FALSE,"nonsense_words",NA
"8947","jxbky",5,"text-ada-001","Spell jxbky backwards. Do it step-by-step and show the last result",2,"

If you want to jibe with someone, you'll need to do","YKBXJ","IFYOUWANTTOJIBEWITHSOMEONEYOU'LLNEEDTODO",FALSE,"nonsense_words",NA
"8948","ngdxtr",6,"text-ada-001","Spell ngdxtr backwards. Do it step-by-step and show the last result",2,"

Ngdxtr backwards. Do it step-by-step and","RTXDGN","NGDXTRBACKWARDS.DOITSTEPBYSTEPAND",FALSE,"nonsense_words",NA
"8949","saryuip",7,"text-ada-001","Spell saryuip backwards. Do it step-by-step and show the last result",2,"

saryuip backwards. Do it step-by-step and","PIUYRAS","SARYUIPBACKWARDS.DOITSTEPBYSTEPAND",FALSE,"nonsense_words",NA
"8950","plldspsu",8,"text-ada-001","Spell plldspsu backwards. Do it step-by-step and show the last result",2,"

You can forward-plladspsu to the next step if","USPSDLLP","YOUCANFORWARDPLLADSPSUTOTHENEXTSTEPIF",FALSE,"nonsense_words",NA
"8951","uetvcbgck",9,"text-ada-001","Spell uetvcbgck backwards. Do it step-by-step and show the last result",2,"

uetvcbgck backwards. Do it step-by-","KCGBCVTEU","UETVCBGCKBACKWARDS.DOITSTEPBY",FALSE,"nonsense_words",NA
"8952","rpkxqfxstl",10,"text-ada-001","Spell rpkxqfxstl backwards. Do it step-by-step and show the last result",2,"

You can do this step-by-step:

1.","LTSXFQXKPR","YOUCANDOTHISSTEPBYSTEP:1.",FALSE,"nonsense_words",NA
"8953","vc",2,"text-ada-001","Spell vc backwards. Do it step-by-step and show the last result",2,"

vc backwards. Do it step-by-step and show the last","CV","VCBACKWARDS.DOITSTEPBYSTEPANDSHOWTHELAST",FALSE,"nonsense_words",NA
"8954","zcc",3,"text-ada-001","Spell zcc backwards. Do it step-by-step and show the last result",2,"

zcc backwards. Do it step-by-step and show the","CCZ","ZCCBACKWARDS.DOITSTEPBYSTEPANDSHOWTHE",FALSE,"nonsense_words",NA
"8955","lgka",4,"text-ada-001","Spell lgka backwards. Do it step-by-step and show the last result",2,"

I

Do not use other words in place of lgka","AKGL","IDONOTUSEOTHERWORDSINPLACEOFLGKA",FALSE,"nonsense_words",NA
"8956","aurji",5,"text-ada-001","Spell aurji backwards. Do it step-by-step and show the last result",2,"

Auriji forward. Do it step-by-step and show","IJRUA","AURIJIFORWARD.DOITSTEPBYSTEPANDSHOW",FALSE,"nonsense_words",NA
"8957","cmtrhr",6,"text-ada-001","Spell cmtrhr backwards. Do it step-by-step and show the last result",2,"

You can do it step-by-step using backwards order. For","RHRTMC","YOUCANDOITSTEPBYSTEPUSINGBACKWARDSORDER.FOR",FALSE,"nonsense_words",NA
"8958","bxynjpi",7,"text-ada-001","Spell bxynjpi backwards. Do it step-by-step and show the last result",2,"

You can do this:

1. Choose a new number.","IPJNYXB","YOUCANDOTHIS:1.CHOOSEANEWNUMBER.",FALSE,"nonsense_words",NA
"8959","zhbkdjge",8,"text-ada-001","Spell zhbkdjge backwards. Do it step-by-step and show the last result",2,"

zhbkdjge backwards. Do it step-by-step","EGJDKBHZ","ZHBKDJGEBACKWARDS.DOITSTEPBYSTEP",FALSE,"nonsense_words",NA
"8960","gqjxooqmb",9,"text-ada-001","Spell gqjxooqmb backwards. Do it step-by-step and show the last result",2,"

Gqjxooqmb. backwards. Do it step-","BMQOOXJQG","GQJXOOQMB.BACKWARDS.DOITSTEP",FALSE,"nonsense_words",NA
"8961","rubdkhktjs",10,"text-ada-001","Spell rubdkhktjs backwards. Do it step-by-step and show the last result",2,"

rubdkhktjs ""backward""","SJTKHKDBUR","RUBDKHKTJS""BACKWARD""",FALSE,"nonsense_words",NA
"8962","je",2,"text-ada-001","Spell je backwards. Do it step-by-step and show the last result",2,"

I will backwards. Do it step-by-step and show the","EJ","IWILLBACKWARDS.DOITSTEPBYSTEPANDSHOWTHE",FALSE,"nonsense_words",NA
"8963","saz",3,"text-ada-001","Spell saz backwards. Do it step-by-step and show the last result",2," to the start of the video.

saz - backwards - do it","ZAS","TOTHESTARTOFTHEVIDEO.SAZBACKWARDSDOIT",FALSE,"nonsense_words",NA
"8964","svqf",4,"text-ada-001","Spell svqf backwards. Do it step-by-step and show the last result",2,"

svqf backwards. Do it step-by-step and show","FQVS","SVQFBACKWARDS.DOITSTEPBYSTEPANDSHOW",FALSE,"nonsense_words",NA
"8965","yssxr",5,"text-ada-001","Spell yssxr backwards. Do it step-by-step and show the last result",2,"

yssr, yssxr, and ys will be replaced","RXSSY","YSSRYSSXRANDYSWILLBEREPLACED",FALSE,"nonsense_words",NA
"8966","wiyolf",6,"text-ada-001","Spell wiyolf backwards. Do it step-by-step and show the last result",2,"

 backwards. Do it step-by-step and show the last result","FLOYIW","BACKWARDS.DOITSTEPBYSTEPANDSHOWTHELASTRESULT",FALSE,"nonsense_words",NA
"8967","ktaoxtq",7,"text-ada-001","Spell ktaoxtq backwards. Do it step-by-step and show the last result",2,"

Ktaoxtq is back!

This is a step","QTXOATK","KTAOXTQISBACK!THISISASTEP",FALSE,"nonsense_words",NA
"8968","bkvtpdom",8,"text-ada-001","Spell bkvtpdom backwards. Do it step-by-step and show the last result",2,"

The last result is bkvtpdom, so it will look","MODPTVKB","THELASTRESULTISBKVTPDOMSOITWILLLOOK",FALSE,"nonsense_words",NA
"8969","porlptsao",9,"text-ada-001","Spell porlptsao backwards. Do it step-by-step and show the last result",2,".

1. Pronounce the word ""backwards"" as you","OASTPLROP",".1.PRONOUNCETHEWORD""BACKWARDS""ASYOU",FALSE,"nonsense_words",NA
"8970","obhnsyrnur",10,"text-ada-001","Spell obhnsyrnur backwards. Do it step-by-step and show the last result",2," to the start of the video.

1. backward and hold your hand","RUNRYSNHBO","TOTHESTARTOFTHEVIDEO.1.BACKWARDANDHOLDYOURHAND",FALSE,"nonsense_words",NA
"8971","dy",2,"text-ada-001","Spell D-Y backwards",3,"

D-Y backwards is a term used to describe the motion of a","YD","DYBACKWARDSISATERMUSEDTODESCRIBETHEMOTIONOFA",FALSE,"nonsense_words",NA
"8972","hao",3,"text-ada-001","Spell H-A-O backwards",3,"

H-A-O-D-I-T","OAH","HAODIT",FALSE,"nonsense_words",NA
"8973","jltx",4,"text-ada-001","Spell J-L-T-X backwards",3,"

Joints of long and short term memory.","XTLJ","JOINTSOFLONGANDSHORTTERMMEMORY.",FALSE,"nonsense_words",NA
"8974","xxmjg",5,"text-ada-001","Spell X-X-M-J-G backwards",3,"

M-J-G-X-X","GJMXX","MJGXX",FALSE,"nonsense_words",NA
"8975","outglg",6,"text-ada-001","Spell O-U-T-G-L-G backwards",3,"

The sound of the backwards word is ""ogolag.""","GLGTUO","THESOUNDOFTHEBACKWARDSWORDIS""OGOLAG.""",FALSE,"nonsense_words",NA
"8976","kflwylb",7,"text-ada-001","Spell K-F-L-W-Y-L-B backwards",3,"

K-F-L-W-Y-L-B-","BLYWLFK","KFLWYLB",FALSE,"nonsense_words",NA
"8977","trxqphtw",8,"text-ada-001","Spell T-R-X-Q-P-H-T-W backwards",3,"

Q: What is the meaning of the word ""backwards""?
","WTHPQXRT","Q:WHATISTHEMEANINGOFTHEWORD""BACKWARDS""?",FALSE,"nonsense_words",NA
"8978","zcnrodnxx",9,"text-ada-001","Spell Z-C-N-R-O-D-N-X-X backwards",3,"

ZNreddNx","XXNDORNCZ","ZNREDDNX",FALSE,"nonsense_words",NA
"8979","tpzdbptdhm",10,"text-ada-001","Spell T-P-Z-D-B-P-T-D-H-M backwards",3,"

Z-P-Z-D-B-P-T-","MHDTPBDZPT","ZPZDBPT",FALSE,"nonsense_words",NA
"8980","mx",2,"text-ada-001","Spell M-X backwards",3,"

M-X is the letter that the number 4 starts with.","XM","MXISTHELETTERTHATTHENUMBER4STARTSWITH.",FALSE,"nonsense_words",NA
"8981","jdy",3,"text-ada-001","Spell J-D-Y backwards",3,"

j-d-y","YDJ","JDY",FALSE,"nonsense_words",NA
"8982","dznz",4,"text-ada-001","Spell D-Z-N-Z backwards",3,"

D-E-I-T-Z-N-Z","ZNZD","DEITZNZ",FALSE,"nonsense_words",NA
"8983","afljd",5,"text-ada-001","Spell A-F-L-J-D backwards",3,"

A would be name for an animal that would typically eat insects and spiders","DJLFA","AWOULDBENAMEFORANANIMALTHATWOULDTYPICALLYEATINSECTSANDSPIDERS",FALSE,"nonsense_words",NA
"8984","bobxwk",6,"text-ada-001","Spell B-O-B-X-W-K backwards",3,"

You are doing well, but you may be a little tired. Try","KWXBOB","YOUAREDOINGWELLBUTYOUMAYBEALITTLETIRED.TRY",FALSE,"nonsense_words",NA
"8985","wdnvfrz",7,"text-ada-001","Spell W-D-N-V-F-R-Z backwards",3,"

Dane
Danish

Dalmatian
Dal","ZRFVNDW","DANEDANISHDALMATIANDAL",FALSE,"nonsense_words",NA
"8986","qyaizbwz",8,"text-ada-001","Spell Q-Y-A-I-Z-B-W-Z backwards",3,"

You are going to be very busy.","ZWBZIAYQ","YOUAREGOINGTOBEVERYBUSY.",FALSE,"nonsense_words",NA
"8987","nbzjkkeba",9,"text-ada-001","Spell N-B-Z-J-K-K-E-B-A backwards",3,"

Noun:

The back of a truck.

N","ABEKKJZBN","NOUN:THEBACKOFATRUCK.N",FALSE,"nonsense_words",NA
"8988","wcxzacjxdi",10,"text-ada-001","Spell W-C-X-Z-A-C-J-X-D-I backwards",3,"

W-C-X-Z-A-C-J-","IDXJCAZXCW","WCXZACJ",FALSE,"nonsense_words",NA
"8989","fm",2,"text-ada-001","Spell F-M backwards",3,"

F-M is for ""forward"" and ""backward"" and","MF","FMISFOR""FORWARD""AND""BACKWARD""AND",FALSE,"nonsense_words",NA
"8990","qjm",3,"text-ada-001","Spell Q-J-M backwards",3,"

Q: What is the capital of the United States?

A","MJQ","Q:WHATISTHECAPITALOFTHEUNITEDSTATES?A",FALSE,"nonsense_words",NA
"8991","gqzw",4,"text-ada-001","Spell G-Q-Z-W backwards",3,"

J-O-O-I-Z-W","WZQG","JOOIZW",FALSE,"nonsense_words",NA
"8992","ddqye",5,"text-ada-001","Spell D-D-Q-Y-E backwards",3,"

D-I-Q-Y-E","EYQDD","DIQYE",FALSE,"nonsense_words",NA
"8993","puxllm",6,"text-ada-001","Spell P-U-X-L-L-M backwards",3,"

You are trying to remember the name of the person you are trying to","MLLXUP","YOUARETRYINGTOREMEMBERTHENAMEOFTHEPERSONYOUARETRYINGTO",FALSE,"nonsense_words",NA
"8994","tkgeymg",7,"text-ada-001","Spell T-K-G-E-Y-M-G backwards",3,"

The name of your album is ""T-K-G-E","GMYEGKT","THENAMEOFYOURALBUMIS""TKGE",FALSE,"nonsense_words",NA
"8995","rizbdrii",8,"text-ada-001","Spell R-I-Z-B-D-R-I-I backwards",3,"

The sound of the door slamming shut.","IIRDBZIR","THESOUNDOFTHEDOORSLAMMINGSHUT.",FALSE,"nonsense_words",NA
"8996","cqrruczwe",9,"text-ada-001","Spell C-Q-R-R-U-C-Z-W-E backwards",3,"

C-Q-R-U-C-Z-W-","EWZCURRQC","CQRUCZW",FALSE,"nonsense_words",NA
"8997","hkviuvlxpl",10,"text-ada-001","Spell H-K-V-I-U-V-L-X-P-L backwards",3,"

H-K-V-I-U-V-L-","LPXLVUIVKH","HKVIUVL",FALSE,"nonsense_words",NA
"8998","ma",2,"text-ada-001","Spell M-A backwards",3,"

M-A-D-E-T","AM","MADET",FALSE,"nonsense_words",NA
"8999","uec",3,"text-ada-001","Spell U-E-C backwards",3,"

The e in UP and C in CED.","CEU","THEEINUPANDCINCED.",FALSE,"nonsense_words",NA
"9000","krdb",4,"text-ada-001","Spell K-R-D-B backwards",3,"

""K-R-D-B-Q""

""","BDRK","""KRDBQ""""",FALSE,"nonsense_words",NA
"9001","rdomr",5,"text-ada-001","Spell R-D-O-M-R backwards",3,"

Dormormm is an old word for ""nightmare.""","RMODR","DORMORMMISANOLDWORDFOR""NIGHTMARE.""",FALSE,"nonsense_words",NA
"9002","rrknfb",6,"text-ada-001","Spell R-R-K-N-F-B backwards",3,"

Kiss my feet

Kiss my feet

Kiss","BFNKRR","KISSMYFEETKISSMYFEETKISS",FALSE,"nonsense_words",NA
"9003","jsqxjie",7,"text-ada-001","Spell J-S-Q-X-J-I-E backwards",3,"

Q: What is the meaning of the J-S-Q-","EIJXQSJ","Q:WHATISTHEMEANINGOFTHEJSQ",FALSE,"nonsense_words",NA
"9004","txpxlfdv",8,"text-ada-001","Spell T-X-P-X-L-F-D-V backwards",3,"

T-O-I-N-T-R-E-","VDFLXPXT","TOINTRE",FALSE,"nonsense_words",NA
"9005","sycbnaquq",9,"text-ada-001","Spell S-Y-C-B-N-A-Q-U-Q backwards",3,"

The backwards way is to say, ""The backwards way is to say","QUQANBCYS","THEBACKWARDSWAYISTOSAY""THEBACKWARDSWAYISTOSAY",FALSE,"nonsense_words",NA
"9006","jczcwwjrjr",10,"text-ada-001","Spell J-C-Z-C-W-W-J-R-J-R backwards",3,"

Zippyspacy Carwash
Crazy Rich Listing","RJRJWWCZCJ","ZIPPYSPACYCARWASHCRAZYRICHLISTING",FALSE,"nonsense_words",NA
"9007","ge",2,"text-ada-001","Spell G-E backwards",3,"

G-E-A-R-O-W-N","EG","GEAROWN",FALSE,"nonsense_words",NA
"9008","fvt",3,"text-ada-001","Spell F-V-T backwards",3,"

I'm sorry, I don't know what you're saying.","TVF","I'MSORRYIDON'TKNOWWHATYOU'RESAYING.",FALSE,"nonsense_words",NA
"9009","tmlu",4,"text-ada-001","Spell T-M-L-U backwards",3,"

The letter ""T"" is backwards into the word ""M"" in","ULMT","THELETTER""T""ISBACKWARDSINTOTHEWORD""M""IN",FALSE,"nonsense_words",NA
"9010","jnwic",5,"text-ada-001","Spell J-N-W-I-C backwards",3,"

J-N-W-I-C-T-S-","CIWNJ","JNWICTS",FALSE,"nonsense_words",NA
"9011","dgwiwv",6,"text-ada-001","Spell D-G-W-I-W-V backwards",3,"

D-G-W-I-V-B-R-","VWIWGD","DGWIVBR",FALSE,"nonsense_words",NA
"9012","ajbnbxu",7,"text-ada-001","Spell A-J-B-N-B-X-U backwards",3,"

I can't

I can't do that.","UXBNBJA","ICAN'TICAN'TDOTHAT.",FALSE,"nonsense_words",NA
"9013","hjnpxcxw",8,"text-ada-001","Spell H-J-N-P-X-C-X-W backwards",3,"

H-A-N-P-R-O-D-","WXCXPNJH","HANPROD",FALSE,"nonsense_words",NA
"9014","fpcxrkpln",9,"text-ada-001","Spell F-P-C-X-R-K-P-L-N backwards",3,"

F-P-C-X-R-K-P-","NLPKRXCPF","FPCXRKP",FALSE,"nonsense_words",NA
"9015","uvoebexwxh",10,"text-ada-001","Spell U-V-O-E-B-E-X-W-X-H backwards",3,"

O-O-O-I-N-A-D-","HXWXEBEOVU","OOOINAD",FALSE,"nonsense_words",NA
"9016","zv",2,"text-ada-001","Spell Z-V backwards",3,"

Z-VZ

Z is the number of the letter of","VZ","ZVZZISTHENUMBEROFTHELETTEROF",TRUE,"nonsense_words",NA
"9017","yrf",3,"text-ada-001","Spell Y-R-F backwards",3,"

The Y-R-F is the back side of the Y.","FRY","THEYRFISTHEBACKSIDEOFTHEY.",FALSE,"nonsense_words",NA
"9018","bire",4,"text-ada-001","Spell B-I-R-E backwards",3,"

To make a ""B-I-R-E backwards,"" you","ERIB","TOMAKEA""BIREBACKWARDS""YOU",FALSE,"nonsense_words",NA
"9019","lwifh",5,"text-ada-001","Spell L-W-I-F-H backwards",3,"

The letter ""L"" is facing down the ""W"" and the","HFIWL","THELETTER""L""ISFACINGDOWNTHE""W""ANDTHE",FALSE,"nonsense_words",NA
"9020","pauzxs",6,"text-ada-001","Spell P-A-U-Z-X-S backwards",3,"

Thepreference is for P-A-U-Z-X","SXZUAP","THEPREFERENCEISFORPAUZX",FALSE,"nonsense_words",NA
"9021","ypohnxr",7,"text-ada-001","Spell Y-P-O-H-N-X-R backwards",3,"


You're doing a Y-P-O-H-N","RXNHOPY","YOU'REDOINGAYPOHN",FALSE,"nonsense_words",NA
"9022","tmvmuhap",8,"text-ada-001","Spell T-M-V-M-U-H-A-P backwards",3,"

The text on this sticker is ""T-M-V-M","PAHUMVMT","THETEXTONTHISSTICKERIS""TMVM",FALSE,"nonsense_words",NA
"9023","qtwuudnyx",9,"text-ada-001","Spell Q-T-W-U-U-D-N-Y-X backwards",3,"

Dinner is ready, is appetite

Exit is open, is","XYNDUUWTQ","DINNERISREADYISAPPETITEEXITISOPENIS",FALSE,"nonsense_words",NA
"9024","zzowlvghfu",10,"text-ada-001","Spell Z-Z-O-W-L-V-G-H-F-U backwards",3,"

Z-Z-O-W-L-V-G-","UFHGVLWOZZ","ZZOWLVG",FALSE,"nonsense_words",NA
"9025","ar",2,"text-ada-001","Spell A-R backwards",3,"

AGAGAGAGAGAGAGAGAGAGAGAGAGAG","RA","AGAGAGAGAGAGAGAGAGAGAGAGAGAG",FALSE,"nonsense_words",NA
"9026","wrk",3,"text-ada-001","Spell W-R-K backwards",3,"

W-R-K forward","KRW","WRKFORWARD",FALSE,"nonsense_words",NA
"9027","hhja",4,"text-ada-001","Spell H-H-J-A backwards",3,"

H-I-J-U-S","AJHH","HIJUS",FALSE,"nonsense_words",NA
"9028","wbahx",5,"text-ada-001","Spell W-B-A-H-X backwards",3,"

Wanda Backpack



Wanda is a backpack that contains","XHABW","WANDABACKPACKWANDAISABACKPACKTHATCONTAINS",FALSE,"nonsense_words",NA
"9029","tulqaq",6,"text-ada-001","Spell T-U-L-Q-A-Q backwards",3,"

This is a word.","QAQLUT","THISISAWORD.",FALSE,"nonsense_words",NA
"9030","usrjtet",7,"text-ada-001","Spell U-S-R-J-T-E-T backwards",3,"

I am your leader, am your servant.

You will follow","TETJRSU","IAMYOURLEADERAMYOURSERVANT.YOUWILLFOLLOW",FALSE,"nonsense_words",NA
"9031","pbktuupo",8,"text-ada-001","Spell P-B-K-T-U-U-P-O backwards",3,"

The name of your product is backwards.","OPUUTKBP","THENAMEOFYOURPRODUCTISBACKWARDS.",FALSE,"nonsense_words",NA
"9032","okooxgxam",9,"text-ada-001","Spell O-K-O-O-X-G-X-A-M backwards",3,"

The Ox-King is back and he's looking for his former students","MAXGXOOKO","THEOXKINGISBACKANDHE'SLOOKINGFORHISFORMERSTUDENTS",FALSE,"nonsense_words",NA
"9033","qzbffiuybm",10,"text-ada-001","Spell Q-Z-B-F-F-I-U-Y-B-M backwards",3,"

1. Get a positive answer to the question.

2.","MBYUIFFBZQ","1.GETAPOSITIVEANSWERTOTHEQUESTION.2.",FALSE,"nonsense_words",NA
"9034","ub",2,"text-ada-001","Spell U-B backwards",3,"

U-B-C-D-E-F-G-","BU","UBCDEFG",FALSE,"nonsense_words",NA
"9035","agt",3,"text-ada-001","Spell A-G-T backwards",3,"

The letter ""A"" is capitalized and the number ""G""","TGA","THELETTER""A""ISCAPITALIZEDANDTHENUMBER""G""",FALSE,"nonsense_words",NA
"9036","vxio",4,"text-ada-001","Spell V-X-I-O backwards",3,"

I-O-V-A-D-E-N","OIXV","IOVADEN",FALSE,"nonsense_words",NA
"9037","jxbky",5,"text-ada-001","Spell J-X-B-K-Y backwards",3,"

B-C-E-H-I-L-O-","YKBXJ","BCEHILO",FALSE,"nonsense_words",NA
"9038","ngdxtr",6,"text-ada-001","Spell N-G-D-X-T-R backwards",3,"

Nigger, dad, darlin',igger, mary,","RTXDGN","NIGGERDADDARLIN'IGGERMARY",FALSE,"nonsense_words",NA
"9039","saryuip",7,"text-ada-001","Spell S-A-R-Y-U-I-P backwards",3,"

S-A-R-Y-U-P-A-","PIUYRAS","SARYUPA",FALSE,"nonsense_words",NA
"9040","plldspsu",8,"text-ada-001","Spell P-L-L-D-S-P-S-U backwards",3,"

The name of your album is ""P-L-A-D","USPSDLLP","THENAMEOFYOURALBUMIS""PLAD",FALSE,"nonsense_words",NA
"9041","uetvcbgck",9,"text-ada-001","Spell U-E-T-V-C-B-G-C-K backwards",3,"

E-T-V-C-B-G-C-","KCGBCVTEU","ETVCBGC",FALSE,"nonsense_words",NA
"9042","rpkxqfxstl",10,"text-ada-001","Spell R-P-K-X-Q-F-X-S-T-L backwards",3,"

R-Q-K-F-X-S-T-","LTSXFQXKPR","RQKFXST",FALSE,"nonsense_words",NA
"9043","vc",2,"text-ada-001","Spell V-C backwards",3,"

The V in V-C is the second letter of the word ""","CV","THEVINVCISTHESECONDLETTEROFTHEWORD""",FALSE,"nonsense_words",NA
"9044","zcc",3,"text-ada-001","Spell Z-C-C backwards",3,"

Z-C-B-D-E-F-G-","CCZ","ZCBDEFG",FALSE,"nonsense_words",NA
"9045","lgka",4,"text-ada-001","Spell L-G-K-A backwards",3,"

L-G-K-A-B-R-P-","AKGL","LGKABRP",FALSE,"nonsense_words",NA
"9046","aurji",5,"text-ada-001","Spell A-U-R-J-I backwards",3,"

This is an example of an A-U-R-J-","IJRUA","THISISANEXAMPLEOFANAURJ",FALSE,"nonsense_words",NA
"9047","cmtrhr",6,"text-ada-001","Spell C-M-T-R-H-R backwards",3,"

The name of your album is ""C-M-T-R","RHRTMC","THENAMEOFYOURALBUMIS""CMTR",FALSE,"nonsense_words",NA
"9048","bxynjpi",7,"text-ada-001","Spell B-X-Y-N-J-P-I backwards",3,"

P-I-N-T-O-R-E-","IPJNYXB","PINTORE",FALSE,"nonsense_words",NA
"9049","zhbkdjge",8,"text-ada-001","Spell Z-H-B-K-D-J-G-E backwards",3,"

Z-H-B-K-D-J-G-","EGJDKBHZ","ZHBKDJG",FALSE,"nonsense_words",NA
"9050","gqjxooqmb",9,"text-ada-001","Spell G-Q-J-X-O-O-Q-M-B backwards",3,"

G-Q-J-X-O-Q-M-","BMQOOXJQG","GQJXOQM",FALSE,"nonsense_words",NA
"9051","rubdkhktjs",10,"text-ada-001","Spell R-U-B-D-K-H-K-T-J-S backwards",3,"

Ride the bus,

Die on the bus,

","SJTKHKDBUR","RIDETHEBUSDIEONTHEBUS",FALSE,"nonsense_words",NA
"9052","je",2,"text-ada-001","Spell J-E backwards",3,"

J-E-I-N","EJ","JEIN",FALSE,"nonsense_words",NA
"9053","saz",3,"text-ada-001","Spell S-A-Z backwards",3,"

s-a-z-a-i-n","ZAS","SAZAIN",FALSE,"nonsense_words",NA
"9054","svqf",4,"text-ada-001","Spell S-V-Q-F backwards",3,"

S-V-Q-F is a letter that stands for ""","FQVS","SVQFISALETTERTHATSTANDSFOR""",FALSE,"nonsense_words",NA
"9055","yssxr",5,"text-ada-001","Spell Y-S-S-X-R backwards",3,"

The letter ""Y"" is pronounced ""S"" and the letter ""","RXSSY","THELETTER""Y""ISPRONOUNCED""S""ANDTHELETTER""",FALSE,"nonsense_words",NA
"9056","wiyolf",6,"text-ada-001","Spell W-I-Y-O-L-F backwards",3,"

W-I-Y-O-L-F backwards is a","FLOYIW","WIYOLFBACKWARDSISA",FALSE,"nonsense_words",NA
"9057","ktaoxtq",7,"text-ada-001","Spell K-T-A-O-X-T-Q backwards",3,"

K-A-O-X-T-Q-D-","QTXOATK","KAOXTQD",FALSE,"nonsense_words",NA
"9058","bkvtpdom",8,"text-ada-001","Spell B-K-V-T-P-D-O-M backwards",3,"

K-I-O-N-T-P-A-","MODPTVKB","KIONTPA",FALSE,"nonsense_words",NA
"9059","porlptsao",9,"text-ada-001","Spell P-O-R-L-P-T-S-A-O backwards",3,"

The problem is open

The problem is all around me

","OASTPLROP","THEPROBLEMISOPENTHEPROBLEMISALLAROUNDME",FALSE,"nonsense_words",NA
"9060","obhnsyrnur",10,"text-ada-001","Spell O-B-H-N-S-Y-R-N-U-R backwards",3,"

The sound of this word is Spanish.","RUNRYSNHBO","THESOUNDOFTHISWORDISSPANISH.",FALSE,"nonsense_words",NA
"9061","dy",2,"text-ada-001","APPLE is ELPPA backwards. Spell dy backwards",4,".

apple is elpapa backwards. Spell parewards.","YD",".APPLEISELPAPABACKWARDS.SPELLPAREWARDS.",FALSE,"nonsense_words",NA
"9062","hao",3,"text-ada-001","APPLE is ELPPA backwards. Spell hao backwards",4,".

EAPPLE is ELPPA forwards. Spell hoo backwards","OAH",".EAPPLEISELPPAFORWARDS.SPELLHOOBACKWARDS",FALSE,"nonsense_words",NA
